root_id,cell_type,group,split,n_nodes,n_boutons,n_targets,n_postsyn_sites,n_in_resolved,n_in_from_db,n_input_cells,n_input_cells_in_db,n_in_unresolved,frac_in_resolved,frac_in_from_db
864691135572712485,L6CT,excitatory,train,1532,36,22,2308,2308,58,2084,34,0,1.0,0.02512998266897747
864691135576881950,L3IT,excitatory,train,4832,734,644,4545,4545,307,3856,145,0,1.0,0.06754675467546754
864691135577221406,L6IT,excitatory,train,6702,1028,900,3432,3432,147,3058,76,0,1.0,0.04283216783216783
864691135577208606,L6IT,excitatory,train,4171,558,496,3441,3441,82,2834,34,0,1.0,0.023830281894798022
864691135577349150,AltBasket,inhibitory,train,3165,707,495,2237,2237,30,1927,12,0,1.0,0.013410818059901655
864691135577202181,MC,inhibitory,train,7129,2808,1953,4676,4676,78,4194,46,0,1.0,0.016680923866552608
864691135579134981,ITC,inhibitory,test,3136,420,224,5462,5462,304,4703,109,0,1.0,0.055657268399853535
864691135577749022,L2IT,excitatory,train,5109,891,636,7889,7889,515,6774,163,0,1.0,0.06528077069337052
864691135577956101,ITC,inhibitory,train,2986,324,122,2581,2581,267,2113,109,0,1.0,0.10344827586206896
864691135578103301,L2IT,excitatory,train,5297,329,285,5996,5996,24,5448,10,0,1.0,0.004002668445630421
864691135578146565,L5IT,excitatory,train,5401,336,306,3343,3343,45,2979,26,0,1.0,0.013460963206700568
864691135583172717,L4IT,excitatory,train,2916,387,356,1999,1999,73,1747,42,0,1.0,0.03651825912956478
864691135584068717,PV,inhibitory,train,13008,5461,2522,9500,9500,798,7871,365,0,1.0,0.084
864691135584008045,L3IT,excitatory,train,6910,868,765,4490,4490,304,3961,137,0,1.0,0.06770601336302895
864691135583277677,L4IT,excitatory,train,3368,537,463,2353,2353,250,1936,104,0,1.0,0.10624734381640459
864691135583223405,L4IT,excitatory,train,4260,608,548,1961,1961,259,1580,94,0,1.0,0.1320754716981132
864691135583352941,L4IT,excitatory,train,4972,688,591,2851,2851,22,2351,12,0,1.0,0.007716590669940372
864691135583913069,L6CT,excitatory,train,3520,321,233,2553,2553,64,2271,43,0,1.0,0.02506854680767724
864691135584629613,L2IT,excitatory,train,5312,482,388,5208,5208,312,4646,132,0,1.0,0.059907834101382486
864691135585046648,L2IT,excitatory,train,3823,132,113,8010,8010,25,7338,11,0,1.0,0.003121098626716604
864691135585415544,L5IT,excitatory,train,3994,160,122,4532,4532,36,3973,12,0,1.0,0.00794351279788173
864691135584646253,L2IT,excitatory,train,6118,544,497,3844,3844,256,3394,131,0,1.0,0.06659729448491156
864691135585266808,L5ET,excitatory,train,4924,262,153,7183,7183,378,6037,151,0,1.0,0.05262425170541556
864691135584471405,ITCperi,inhibitory,train,1830,149,101,2726,2726,38,2609,27,0,1.0,0.013939838591342627
864691135584625773,L3IT,excitatory,test,4935,670,567,4528,4528,392,3818,158,0,1.0,0.08657243816254417
864691135584504429,L2IT,excitatory,test,4654,420,387,1719,1719,119,1620,80,0,1.0,0.06922629435718441
864691135586414716,L4IT,excitatory,test,2852,353,303,1498,1498,12,1319,6,0,1.0,0.00801068090787717
864691135587519868,L5IT,excitatory,train,4612,482,437,2623,2623,257,2244,110,0,1.0,0.0979794128860084
864691135586773628,L6CT,excitatory,train,1937,61,30,1918,1918,45,1700,19,0,1.0,0.02346193952033368
864691135585989240,PV,inhibitory,train,6872,1572,800,3844,3844,167,3227,77,0,1.0,0.043444328824141516
864691135656578242,L2IT,excitatory,train,5020,307,274,3006,3006,163,2825,110,0,1.0,0.054224883566200935
864691135659358850,L2IT,excitatory,train,3689,148,129,6454,6454,21,5845,11,0,1.0,0.0032537960954446853
864691135659538306,thalamocortical,excitatory,test,8300,3578,2982,55,55,16,43,4,0,1.0,0.2909090909090909
864691135685087474,L2IT,excitatory,test,5332,401,342,5641,5641,317,5084,158,0,1.0,0.056195709980499914
864691135685250546,PV,inhibitory,train,9220,4724,1637,4945,4945,340,3974,162,0,1.0,0.06875631951466127
864691135686055351,L6IT,excitatory,test,3887,498,442,1870,1870,97,1674,65,0,1.0,0.051871657754010696
864691135684809458,L6CT,excitatory,train,2046,111,86,2030,2030,47,1843,29,0,1.0,0.02315270935960591
864691135684657079,L2IT,excitatory,train,4514,109,88,6171,6171,28,5679,12,0,1.0,0.004537352130935019
864691135694246079,L3IT,excitatory,test,4051,324,291,3594,3594,276,3163,130,0,1.0,0.07679465776293823
864691135689417440,L5IT,excitatory,train,8104,1063,939,2975,2975,313,2486,139,0,1.0,0.10521008403361344
864691135694415551,L4IT,excitatory,train,3300,445,400,2343,2343,167,2056,73,0,1.0,0.07127614169867691
864691135693735103,NGC,inhibitory,test,4037,264,221,4313,4313,93,3553,45,0,1.0,0.02156271736610248
864691135700409211,L6IT,excitatory,train,6621,924,833,2929,2929,10,2508,5,0,1.0,0.003414134516899966
864691135699522069,L5IT,excitatory,train,6840,476,427,3029,3029,194,2683,98,0,1.0,0.06404754044239022
864691135701340194,PV,inhibitory,train,7328,1787,822,4977,4977,212,4036,72,0,1.0,0.04259594133011854
864691135701624699,L2IT,excitatory,test,6476,594,505,5520,5520,27,4959,10,0,1.0,0.004891304347826087
864691135699321109,astrocyte,glia,train,1991,81,64,160,160,19,144,6,0,1.0,0.11875
864691135720061233,L5IT,excitatory,train,5204,463,404,2946,2946,122,2626,70,0,1.0,0.041412084181941616
864691135719900721,L4IT,excitatory,train,4539,706,625,3999,3999,388,3190,128,0,1.0,0.097024256064016
864691135717299738,L4IT,excitatory,test,5423,825,713,2072,2072,194,1743,87,0,1.0,0.09362934362934362
864691135717386266,L3IT,excitatory,train,5881,747,615,4725,4725,326,4061,138,0,1.0,0.068994708994709
864691135720572977,NMC,inhibitory,train,14508,9962,3876,7594,7594,349,6321,211,0,1.0,0.045957334737951015
864691135717457946,L4IT,excitatory,train,8473,1739,1530,2682,2682,276,2218,119,0,1.0,0.1029082774049217
864691135717275162,L3IT,excitatory,train,5186,931,824,3469,3469,100,3065,50,0,1.0,0.028826751225136928
864691135719761713,L2IT,excitatory,train,3930,147,123,6332,6332,28,5752,14,0,1.0,0.004421983575489577
864691135727867967,L3IT,excitatory,train,4876,402,336,9083,9083,381,8045,172,0,1.0,0.04194649344930089
864691135726939455,L3IT,excitatory,train,4819,304,247,8828,8828,574,7623,214,0,1.0,0.06502038966923425
864691135727846719,OPC,glia,train,1060,21,16,186,186,7,179,2,0,1.0,0.03763440860215054
864691135728030015,L4IT,excitatory,train,3353,515,460,1889,1889,149,1624,73,0,1.0,0.07887771307570143
864691135731679929,L3IT,excitatory,train,3978,291,242,4252,4252,344,3640,136,0,1.0,0.08090310442144873
864691135727961663,L4IT,excitatory,train,6396,1260,1095,2108,2108,47,1840,33,0,1.0,0.022296015180265655
864691135727907391,L2IT,excitatory,train,4210,349,326,1874,1874,87,1781,48,0,1.0,0.046424759871931696
864691135727925311,L2IT,excitatory,train,3376,214,196,2220,2220,70,2117,38,0,1.0,0.03153153153153153
864691135731889337,L3IT,excitatory,train,7201,1080,943,4092,4092,74,3602,38,0,1.0,0.018084066471163247
864691135731707065,L6CT,excitatory,test,2235,135,99,2424,2424,78,2135,49,0,1.0,0.03217821782178218
864691135739004292,L6CT,excitatory,train,2802,177,145,3302,3302,70,2936,46,0,1.0,0.021199273167777106
864691135738969220,L2IT,excitatory,test,5540,528,439,5467,5467,368,4855,139,0,1.0,0.06731296872141943
864691135739587697,L3IT,excitatory,train,5008,452,396,4249,4249,338,3750,166,0,1.0,0.0795481289715227
864691135739131780,NMC,inhibitory,train,14515,9892,5399,7118,7118,436,5756,223,0,1.0,0.06125316100028098
864691135738266500,L6CT,excitatory,test,2532,143,108,2010,2010,51,1845,33,0,1.0,0.025373134328358207
864691135739558513,microglia,glia,train,368,3,3,20,20,2,20,2,0,1.0,0.1
864691135741930603,L3IT,excitatory,test,3773,462,389,2215,2215,157,1989,95,0,1.0,0.0708803611738149
864691135741780116,L3IT,excitatory,test,3931,431,370,3694,3694,194,3269,104,0,1.0,0.05251759610178668
864691135741963627,L4IT,excitatory,train,3104,455,383,1633,1633,162,1443,75,0,1.0,0.09920391916717697
864691135741960340,PV,inhibitory,train,13120,3987,1865,13286,13286,340,10897,125,0,1.0,0.02559084750865573
864691135741659499,L4IT,excitatory,test,4284,553,471,3174,3174,17,2737,6,0,1.0,0.005356017643352237
864691135741684075,L3IT,excitatory,train,3454,450,391,2425,2425,13,2096,3,0,1.0,0.0053608247422680414
864691135741965931,L4IT,excitatory,train,3006,411,362,1777,1777,20,1542,9,0,1.0,0.011254924029262802
864691135750307881,L5ET,excitatory,train,5425,269,188,7884,7884,579,6544,204,0,1.0,0.07343987823439878
864691135750958889,L3IT,excitatory,train,4812,676,589,4847,4847,403,4070,170,0,1.0,0.08314421291520528
864691135750649129,L4IT,excitatory,train,6374,1340,1160,1333,1333,125,1077,47,0,1.0,0.09377344336084022
864691135751110185,L4IT,excitatory,train,3890,536,477,2999,2999,312,2518,135,0,1.0,0.10403467822607536
864691135753932237,L4IT,excitatory,train,4523,724,619,1438,1438,26,1303,9,0,1.0,0.01808066759388039
864691135757083346,L4IT,excitatory,train,4965,721,649,2349,2349,193,2070,110,0,1.0,0.08216262239250745
864691135757092306,L3IT,excitatory,train,5098,480,419,5160,5160,401,4596,194,0,1.0,0.07771317829457364
864691135763362102,L4IT,excitatory,train,2926,473,426,1936,1936,142,1726,77,0,1.0,0.07334710743801653
864691135763364662,L6CT,excitatory,train,1653,93,69,1764,1764,51,1589,37,0,1.0,0.02891156462585034
864691135760635214,L6CT,excitatory,train,2908,278,213,2231,2231,69,2040,52,0,1.0,0.030927835051546393
864691135764062006,L6CT,excitatory,train,1583,83,52,1909,1909,61,1728,41,0,1.0,0.03195390256678889
864691135764946742,L6IT,excitatory,train,3040,319,274,2540,2540,86,2223,51,0,1.0,0.03385826771653543
864691135774053371,L2IT,excitatory,train,4893,397,342,4808,4808,437,4103,158,0,1.0,0.09089018302828619
864691135773731403,L6IT,excitatory,train,5487,679,584,2405,2405,43,2138,24,0,1.0,0.01787941787941788
864691135773240571,L6CT,excitatory,test,4212,401,295,2619,2619,96,2314,56,0,1.0,0.03665521191294387
864691135773640699,L6CT,excitatory,train,2443,166,134,2252,2252,58,2059,33,0,1.0,0.02575488454706927
864691135773645899,astrocyte,glia,train,1906,105,91,102,102,12,91,3,0,1.0,0.11764705882352941
864691135773776459,L6IT,excitatory,test,3249,611,520,2431,2431,63,2059,25,0,1.0,0.025915261209378856
864691135778335328,L6CT,excitatory,train,2590,73,52,2311,2311,88,1935,37,0,1.0,0.038078753786239726
864691135777400237,L6IT,excitatory,test,5084,475,397,3484,3484,16,3152,4,0,1.0,0.004592422502870264
864691135777789357,L2IT,excitatory,test,4407,520,440,5729,5729,269,5119,147,0,1.0,0.04695409320998429
864691135778187360,L4IT,excitatory,train,5441,647,568,2401,2401,13,2147,5,0,1.0,0.005414410662224073
864691135778414176,L4IT,excitatory,train,4838,746,617,3761,3761,24,3104,7,0,1.0,0.006381281574049455
864691135778132576,L5IT,excitatory,train,7765,823,719,5587,5587,43,4978,18,0,1.0,0.0076964381600143185
864691135778331232,L6IT,excitatory,test,4665,456,393,3374,3374,124,2973,66,0,1.0,0.036751630112625965
864691135779049056,L5ET,excitatory,train,4157,313,238,6440,6440,465,5295,183,0,1.0,0.07220496894409938
864691135779305405,L6IT,excitatory,train,2815,346,273,2593,2593,58,2175,26,0,1.0,0.02236791361357501
864691135779020221,L4IT,excitatory,test,3409,425,369,1828,1828,48,1602,20,0,1.0,0.0262582056892779
864691135782544435,L5ET,excitatory,train,7832,1025,726,10074,10074,110,8362,22,0,1.0,0.010919197935278936
864691135782330192,L6CT,excitatory,train,1782,152,125,2701,2701,60,2419,35,0,1.0,0.022213994816734542
864691135802341986,L4IT,excitatory,train,3698,652,538,2691,2691,261,2170,98,0,1.0,0.09698996655518395
864691135809456669,L6IT,excitatory,test,6031,1010,859,2707,2707,78,2386,34,0,1.0,0.028814185445142224
864691135802215266,L6CT,excitatory,train,2503,240,196,2205,2205,66,2028,35,0,1.0,0.029931972789115645
864691135808925981,L6IT,excitatory,train,8203,1176,1051,3820,3820,139,3334,64,0,1.0,0.03638743455497382
864691135810492189,L4IT,excitatory,train,6936,976,884,2804,2804,273,2408,123,0,1.0,0.09736091298145506
864691135811335116,L6IT,excitatory,train,4028,420,367,2696,2696,87,2358,51,0,1.0,0.0322700296735905
864691135811658700,L5ET,excitatory,train,4490,245,152,8115,8115,511,6965,222,0,1.0,0.062969808995687
864691135810982860,L4IT,excitatory,train,6062,1266,1152,1871,1871,155,1545,68,0,1.0,0.08284339925173703
864691135810803660,L6CT,excitatory,test,1614,80,66,1783,1783,45,1606,30,0,1.0,0.025238362310712283
864691135811472076,microglia,glia,train,563,10,4,32,32,9,26,3,0,1.0,0.28125
864691135839843475,ITC,inhibitory,train,3546,421,266,5755,5755,241,5110,161,0,1.0,0.041876629018245
864691135839499155,L6CT,excitatory,train,2774,164,116,2549,2549,94,2245,57,0,1.0,0.036877206747744216
864691135840033171,NGC,inhibitory,train,6474,377,314,4632,4632,216,3875,138,0,1.0,0.046632124352331605
864691135839248787,L4IT,excitatory,train,3498,430,376,1282,1282,12,1174,5,0,1.0,0.0093603744149766
864691135853088967,L4IT,excitatory,train,4116,649,580,1733,1733,113,1534,64,0,1.0,0.06520484708597807
864691135849640798,L3IT,excitatory,train,4813,628,535,4249,4249,393,3481,144,0,1.0,0.09249235114144505
864691135852558279,L6CT,excitatory,test,3945,265,220,2354,2354,47,2160,35,0,1.0,0.019966015293118096
864691135850040926,astrocyte,glia,train,1725,94,74,193,193,28,175,13,0,1.0,0.14507772020725387
864691135858298670,L5IT,excitatory,train,8600,1182,1094,2792,2792,274,2382,125,0,1.0,0.09813753581661891
864691135864188286,L2IT,excitatory,train,2814,181,142,6731,6731,35,6054,9,0,1.0,0.005199821720398158
864691135861093992,L2IT,excitatory,train,4786,399,346,5630,5630,388,4992,159,0,1.0,0.06891651865008881
864691135860969064,L4IT,excitatory,train,6114,1212,1083,2262,2262,34,1922,21,0,1.0,0.015030946065428824
864691135864397694,OPC,glia,train,664,13,7,74,74,6,69,1,0,1.0,0.08108108108108109
864691135866427006,L5IT,excitatory,train,8847,876,743,6011,6011,301,5240,140,0,1.0,0.050074862751622026
864691135866751870,L5IT,excitatory,test,7450,911,822,2807,2807,164,2475,87,0,1.0,0.05842536515853224
864691135867532933,L6IT,excitatory,test,5191,674,559,2754,2754,58,2427,37,0,1.0,0.021060275962236745
864691135866537342,astrocyte,glia,train,1462,85,67,143,143,19,127,4,0,1.0,0.13286713286713286
864691135866910428,L6CT,excitatory,train,2504,177,141,1973,1973,62,1763,34,0,1.0,0.031424227065382664
864691135874782350,L2IT,excitatory,test,3988,502,421,3791,3791,379,3247,138,0,1.0,0.09997362173568979
864691135868916246,L4IT,excitatory,test,4172,530,467,1885,1885,71,1589,37,0,1.0,0.0376657824933687
864691135868415766,L5NP,excitatory,train,2925,313,261,870,870,48,783,28,0,1.0,0.05517241379310345
864691135878468435,L2IT,excitatory,train,4588,305,268,2964,2964,107,2793,68,0,1.0,0.03609986504723347
864691135877954899,L6IT,excitatory,train,4331,372,313,3937,3937,233,3456,113,0,1.0,0.05918211836423673
864691135878407251,PV,inhibitory,train,8983,1951,684,7490,7490,467,6168,187,0,1.0,0.0623497997329773
864691135878061395,L5IT,excitatory,test,4437,365,310,3424,3424,181,2990,91,0,1.0,0.05286214953271028
864691135877951571,L4IT,excitatory,train,3173,464,421,1388,1388,81,1229,45,0,1.0,0.058357348703170026
864691135877825107,L5IT,excitatory,test,3319,150,115,2963,2963,149,2702,81,0,1.0,0.05028687141410732
864691135885140848,L2IT,excitatory,test,4784,328,276,7020,7020,27,6316,12,0,1.0,0.0038461538461538464
864691135885921648,L3IT,excitatory,train,5652,481,406,5510,5510,389,4830,177,0,1.0,0.0705989110707804
864691135886221168,L2IT,excitatory,train,4915,387,327,4941,4941,45,4477,27,0,1.0,0.009107468123861567
864691135886132080,L4IT,excitatory,train,6902,856,762,2788,2788,209,2476,123,0,1.0,0.07496413199426112
864691135886314096,L4IT,excitatory,test,3592,568,487,1437,1437,199,1155,76,0,1.0,0.13848295059151008
864691135892202633,L2IT,excitatory,train,4611,257,227,2290,2290,92,2181,60,0,1.0,0.04017467248908297
864691135911276969,L4IT,excitatory,train,4401,532,452,1972,1972,20,1691,6,0,1.0,0.010141987829614604
864691135915343462,L4IT,excitatory,train,6249,1094,949,2006,2006,10,1783,5,0,1.0,0.004985044865403789
864691135928366606,L2IT,excitatory,test,4013,377,325,4844,4844,281,4327,117,0,1.0,0.05800990916597853
864691135920800688,L4IT,excitatory,test,3844,684,601,1671,1671,193,1414,77,0,1.0,0.11549970077797726
864691135920851376,ITC,inhibitory,train,3330,936,765,3298,3298,136,3097,65,0,1.0,0.041237113402061855
864691135928151310,L6CT,excitatory,train,3173,191,144,2933,2933,87,2620,59,0,1.0,0.029662461643368564
864691135927494158,L3IT,excitatory,train,3686,300,262,3375,3375,44,2971,30,0,1.0,0.013037037037037036
864691135927381774,L2IT,excitatory,train,3555,384,335,2299,2299,34,2047,22,0,1.0,0.01478903871248369
864691135928029966,thalamocortical,excitatory,train,9203,3196,2273,78,78,39,40,1,0,1.0,0.5
864691135939017525,L4IT,excitatory,train,3699,509,425,3694,3694,304,3095,114,0,1.0,0.08229561451001624
864691135939049988,L3IT,excitatory,train,3551,371,310,2568,2568,229,2174,98,0,1.0,0.08917445482866043
864691135939114293,L6CT,excitatory,train,1346,54,32,1826,1826,51,1595,16,0,1.0,0.02792990142387733
864691135940881830,MC,inhibitory,train,3679,1684,1030,7338,7338,257,6370,132,0,1.0,0.03502316707549741
864691135941293057,L6CT,excitatory,train,2866,228,168,1888,1888,52,1730,29,0,1.0,0.02754237288135593
864691135939776309,MC,inhibitory,train,13925,9319,4049,10214,10214,755,8450,322,0,1.0,0.0739181515566869
864691135939925813,L6CT,excitatory,train,3804,230,186,1819,1819,49,1616,20,0,1.0,0.026937877954920284
864691135941368742,astrocyte,glia,train,1725,44,39,144,144,10,138,5,0,1.0,0.06944444444444445
864691135941371046,astrocyte,glia,train,1765,65,52,157,157,19,143,7,0,1.0,0.12101910828025478
864691135947258916,L2IT,excitatory,train,4820,440,386,4250,4250,262,3856,118,0,1.0,0.06164705882352941
864691135943593332,L2IT,excitatory,train,4037,179,159,2212,2212,103,2117,73,0,1.0,0.04656419529837252
864691135946676260,L2IT,excitatory,train,3614,183,152,5216,5216,24,4708,8,0,1.0,0.004601226993865031
864691135947876644,L6CT,excitatory,train,2340,132,91,2552,2552,76,2297,54,0,1.0,0.029780564263322883
864691135947629348,L4IT,excitatory,train,4426,648,587,1471,1471,25,1331,17,0,1.0,0.01699524133242692
864691135955262472,L4IT,excitatory,train,4301,528,459,2872,2872,302,2416,117,0,1.0,0.10515320334261838
864691135954640675,L2IT,excitatory,train,6987,597,541,3801,3801,211,3528,123,0,1.0,0.055511707445409106
864691135954680867,L4IT,excitatory,train,8048,1664,1500,2584,2584,286,2171,116,0,1.0,0.11068111455108359
864691135955477512,L6IT,excitatory,train,4452,492,432,2143,2143,60,1912,32,0,1.0,0.027998133457769483
864691135955060232,L6CT,excitatory,train,3016,291,211,2327,2327,14,2091,5,0,1.0,0.006016330038676407
864691135955877896,L2IT,excitatory,train,4091,176,158,2877,2877,116,2690,79,0,1.0,0.04031977754605492
864691135954701347,astrocyte,glia,train,1565,53,43,101,101,16,91,6,0,1.0,0.15841584158415842
864691135955962888,L5ET,excitatory,train,3375,196,140,4526,4526,243,3972,134,0,1.0,0.05368979231109147
864691135969582181,MC,inhibitory,train,3864,939,733,5104,5104,127,4643,90,0,1.0,0.024882445141065832
864691135970226021,L2IT,excitatory,train,4671,474,362,4267,4267,281,3773,113,0,1.0,0.06585423013827045
864691135970293349,L6CT,excitatory,train,2130,176,136,2619,2619,67,2397,46,0,1.0,0.025582283314242078
864691135955909640,L4IT,excitatory,train,4019,387,331,1906,1906,154,1670,78,0,1.0,0.080797481636936
864691135970206821,L2IT,excitatory,train,6169,629,531,4982,4982,37,4466,10,0,1.0,0.0074267362505018066
